ref_mol	ref_frame	mol	frame	   rmsd
      0	       54	  1	   70	  2.816
      0	       54	  1	   71	  2.107
      0	       54	  1	   72	  2.711
      0	       54	  1	   73	  2.623
      0	       54	  1	   74	  2.736
      0	       54	  1	   75	  3.009
      0	       54	  1	   76	  3.391
      0	       54	  1	   77	  3.181
      0	       54	  1	   78	  3.488
      0	       54	  1	   79	  2.740
      0	       54	  1	   80	  2.865
      0	       54	  1	   81	  1.779
      0	       54	  1	   82	  3.112
      0	       54	  1	   83	  2.197
      0	       54	  1	   84	  3.266
      0	       54	  1	   85	  3.540
      0	       54	  1	   86	  3.154
      0	       54	  1	   87	  3.164
      0	       54	  1	   88	  2.546
      0	       54	  1	   89	  2.825
      0	       54	  1	   90	  2.876
      0	       54	  1	   91	  3.294
      0	       54	  1	   92	  3.439
      0	       54	  1	   93	  3.118
      0	       54	  1	   94	  3.142
      0	       54	  1	   95	  3.295
      0	       54	  1	   96	  3.102
      0	       54	  1	   97	  3.253
      0	       54	  1	   98	  3.098
      0	       54	  1	   99	  3.369
      0	       55	  0	    0	  2.316
      0	       55	  0	    1	  1.965
      0	       55	  0	    2	  2.670
      0	       55	  0	    3	  2.696
      0	       55	  0	    4	  1.810
      0	       55	  0	    5	  1.727
      0	       55	  0	    6	  1.624
      0	       55	  0	    7	  2.837
      0	       55	  0	    8	  1.759
      0	       55	  0	    9	  1.822
      0	       55	  0	   10	  1.679
      0	       55	  0	   11	  1.807
      0	       55	  0	   12	  2.877
      0	       55	  0	   13	  1.831
      0	       55	  0	   14	  1.762
      0	       55	  0	   15	  1.791
      0	       55	  0	   16	  3.193
      0	       55	  0	   17	  1.712
      0	       55	  0	   18	  1.622
      0	       55	  0	   19	  1.806
      0	       55	  0	   20	  1.862
      0	       55	  0	   21	  1.792
      0	       55	  0	   22	  3.128
      0	       55	  0	   23	  2.647
      0	       55	  0	   24	  1.975
      0	       55	  0	   25	  1.733
      0	       55	  0	   26	  1.923
      0	       55	  0	   27	  2.942
      0	       55	  0	   28	  3.444
      0	       55	  0	   29	  2.110
      0	       55	  0	   30	  1.393
      0	       55	  0	   31	  1.894
      0	       55	  0	   32	  1.626
      0	       55	  0	   33	  1.500
      0	       55	  0	   34	  2.002
      0	       55	  0	   35	  2.102
      0	       55	  0	   36	  1.766
      0	       55	  0	   37	  1.651
      0	       55	  0	   38	  2.253
      0	       55	  0	   39	  3.046
      0	       55	  0	   40	  1.824
      0	       55	  0	   41	  1.767
      0	       55	  0	   42	  1.808
      0	       55	  0	   43	  2.860
      0	       55	  0	   44	  1.821
      0	       55	  0	   45	  1.849
      0	       55	  0	   46	  1.838
      0	       55	  0	   47	  2.919
      0	       55	  0	   48	  2.212
      0	       55	  0	   49	  1.841
      0	       55	  0	   50	  2.570
      0	       55	  0	   51	  1.756
      0	       55	  0	   52	  2.498
      0	       55	  0	   53	  1.958
      0	       55	  0	   54	  1.809
      0	       55	  0	   56	  1.897
      0	       55	  0	   57	  1.718
      0	       55	  0	   58	  1.996
      0	       55	  0	   59	  2.419
      0	       55	  0	   60	  1.552
      0	       55	  0	   61	  2.111
      0	       55	  0	   62	  1.649
      0	       55	  0	   63	  2.862
      0	       55	  0	   64	  2.014
      0	       55	  0	   65	  1.840
      0	       55	  0	   66	  1.718
      0	       55	  0	   67	  3.014
      0	       55	  0	   68	  1.942
      0	       55	  0	   69	  1.803
      0	       55	  0	   70	  1.693
      0	       55	  0	   71	  2.138
      0	       55	  0	   72	  2.092
      0	       55	  0	   73	  1.807
      0	       55	  0	   74	  1.702
      0	       55	  0	   75	  1.790
      0	       55	  0	   76	  1.664
      0	       55	  0	   77	  1.778
      0	       55	  0	   78	  2.229
      0	       55	  0	   79	  2.976
      0	       55	  0	   80	  1.838
      0	       55	  0	   81	  2.898
      0	       55	  0	   82	  1.789
      0	       55	  0	   83	  1.621
      0	       55	  0	   84	  2.001
      0	       55	  0	   85	  1.477
      0	       55	  0	   86	  1.822
      0	       55	  0	   87	  1.893
      0	       55	  0	   88	  2.129
      0	       55	  0	   89	  2.828
      0	       55	  0	   90	  1.836
      0	       55	  0	   91	  2.891
      0	       55	  0	   92	  1.579
      0	       55	  0	   93	  1.773
      0	       55	  0	   94	  1.980
      0	       55	  0	   95	  3.109
      0	       55	  0	   96	  1.862
      0	       55	  0	   97	  1.699
      0	       55	  0	   98	  2.180
      0	       55	  0	   99	  1.744
      0	       55	  1	    0	  2.964
      0	       55	  1	    1	  2.509
      0	       55	  1	    2	  2.878
      0	       55	  1	    3	  3.015
      0	       55	  1	    4	  3.039
      0	       55	  1	    5	  2.608
      0	       55	  1	    6	  2.927
      0	       55	  1	    7	  2.629
      0	       55	  1	    8	  2.982
      0	       55	  1	    9	  2.812
      0	       55	  1	   10	  2.794
      0	       55	  1	   11	  3.263
      0	       55	  1	   12	  2.590
      0	       55	  1	   13	  2.913
      0	       55	  1	   14	  2.942
      0	       55	  1	   15	  2.936
      0	       55	  1	   16	  2.646
      0	       55	  1	   17	  3.079
      0	       55	  1	   18	  2.790
      0	       55	  1	   19	  3.181
      0	       55	  1	   20	  2.703
      0	       55	  1	   21	  2.898
      0	       55	  1	   22	  2.698
      0	       55	  1	   23	  3.155
      0	       55	  1	   24	  2.245
      0	       55	  1	   25	  2.782
      0	       55	  1	   26	  2.022
      0	       55	  1	   27	  3.136
      0	       55	  1	   28	  2.739
      0	       55	  1	   29	  3.010
      0	       55	  1	   30	  3.025
      0	       55	  1	   31	  2.810
      0	       55	  1	   32	  2.869
      0	       55	  1	   33	  3.163
      0	       55	  1	   34	  2.895
      0	       55	  1	   35	  2.958
      0	       55	  1	   36	  2.566
      0	       55	  1	   37	  3.331
      0	       55	  1	   38	  2.068
      0	       55	  1	   39	  3.024
      0	       55	  1	   40	  2.850
      0	       55	  1	   41	  2.825
      0	       55	  1	   42	  2.768
      0	       55	  1	   43	  3.005
      0	       55	  1	   44	  2.686
      0	       55	  1	   45	  2.607
      0	       55	  1	   46	  2.853
      0	       55	  1	   47	  2.886
      0	       55	  1	   48	  3.345
      0	       55	  1	   49	  2.799
      0	       55	  1	   50	  2.953
      0	       55	  1	   51	  3.381
      0	       55	  1	   52	  2.879
      0	       55	  1	   53	  3.011
      0	       55	  1	   54	  2.114
      0	       55	  1	   55	  3.212
      0	       55	  1	   56	  1.921
      0	       55	  1	   57	  3.721
      0	       55	  1	   58	  2.859
      0	       55	  1	   59	  2.872
      0	       55	  1	   60	  2.989
      0	       55	  1	   61	  3.035
      0	       55	  1	   62	  2.692
      0	       55	  1	   63	  2.895
      0	       55	  1	   64	  2.718
      0	       55	  1	   65	  2.748
      0	       55	  1	   66	  2.892
      0	       55	  1	   67	  2.922
      0	       55	  1	   68	  3.038
      0	       55	  1	   69	  2.198
      0	       55	  1	   70	  2.770
      0	       55	  1	   71	  2.180
      0	       55	  1	   72	  2.682
      0	       55	  1	   73	  2.811
      0	       55	  1	   74	  2.569
      0	       55	  1	   75	  2.848
      0	       55	  1	   76	  3.335
      0	       55	  1	   77	  3.044
      0	       55	  1	   78	  3.516
      0	       55	  1	   79	  2.663
      0	       55	  1	   80	  2.913
      0	       55	  1	   81	  1.745
      0	       55	  1	   82	  3.218
      0	       55	  1	   83	  1.932
      0	       55	  1	   84	  3.075
      0	       55	  1	   85	  3.367
      0	       55	  1	   86	  2.920
      0	       55	  1	   87	  2.938
      0	       55	  1	   88	  2.716
      0	       55	  1	   89	  2.689
      0	       55	  1	   90	  2.868
      0	       55	  1	   91	  3.147
      0	       55	  1	   92	  3.329
      0	       55	  1	   93	  2.857
      0	       55	  1	   94	  2.826
      0	       55	  1	   95	  3.032
      0	       55	  1	   96	  2.911
      0	       55	  1	   97	  3.014
      0	       55	  1	   98	  2.977
      0	       55	  1	   99	  3.091
      0	       56	  0	    0	  2.580
      0	       56	  0	    1	  1.700
      0	       56	  0	    2	  3.294
      0	       56	  0	    3	  2.836
      0	       56	  0	    4	  1.713
      0	       56	  0	    5	  2.217
      0	       56	  0	    6	  1.687
      0	       56	  0	    7	  2.892
      0	       56	  0	    8	  2.073
      0	       56	  0	    9	  1.939
      0	       56	  0	   10	  1.825
      0	       56	  0	   11	  1.863
      0	       56	  0	   12	  3.056
      0	       56	  0	   13	  2.367
      0	       56	  0	   14	  2.078
      0	       56	  0	   15	  1.663
      0	       56	  0	   16	  3.239
      0	       56	  0	   17	  1.635
      0	       56	  0	   18	  2.051
      0	       56	  0	   19	  2.002
      0	       56	  0	   20	  1.962
      0	       56	  0	   21	  1.886
      0	       56	  0	   22	  3.255
      0	       56	  0	   23	  2.903
      0	       56	  0	   24	  1.892
      0	       56	  0	   25	  1.734
      0	       56	  0	   26	  1.781
      0	       56	  0	   27	  3.446
      0	       56	  0	   28	  3.759
      0	       56	  0	   29	  2.131
      0	       56	  0	   30	  1.808
      0	       56	  0	   31	  1.897
      0	       56	  0	   32	  1.970
      0	       56	  0	   33	  1.912
      0	       56	  0	   34	  1.912
      0	       56	  0	   35	  2.199
      0	       56	  0	   36	  1.928
      0	       56	  0	   37	  2.107
      0	       56	  0	   38	  2.622
      0	       56	  0	   39	  3.175
      0	       56	  0	   40	  2.307
      0	       56	  0	   41	  2.012
      0	       56	  0	   42	  1.827
      0	       56	  0	   43	  3.527
      0	       56	  0	   44	  2.211
      0	       56	  0	   45	  1.758
      0	       56	  0	   46	  1.961
      0	       56	  0	   47	  3.352
      0	       56	  0	   48	  2.510
      0	       56	  0	   49	  1.816
      0	       56	  0	   50	  2.788
      0	       56	  0	   51	  1.527
      0	       56	  0	   52	  2.734
      0	       56	  0	   53	  1.990
      0	       56	  0	   54	  2.287
      0	       56	  0	   55	  1.897
      0	       56	  0	   57	  1.567
      0	       56	  0	   58	  2.208
      0	       56	  0	   59	  2.731
      0	       56	  0	   60	  2.015
      0	       56	  0	   61	  2.033
      0	       56	  0	   62	  1.897
      0	       56	  0	   63	  2.993
      0	       56	  0	   64	  1.878
      0	       56	  0	   65	  1.705
      0	       56	  0	   66	  1.590
      0	       56	  0	   67	  3.590
      0	       56	  0	   68	  1.890
      0	       56	  0	   69	  1.766
      0	       56	  0	   70	  1.667
      0	       56	  0	   71	  2.153
      0	       56	  0	   72	  2.175
      0	       56	  0	   73	  1.502
      0	       56	  0	   74	  1.929
      0	       56	  0	   75	  2.143
      0	       56	  0	   76	  2.031
      0	       56	  0	   77	  2.249
      0	       56	  0	   78	  2.516
      0	       56	  0	   79	  3.463
      0	       56	  0	   80	  1.913
      0	       56	  0	   81	  3.023
      0	       56	  0	   82	  1.834
      0	       56	  0	   83	  2.032
      0	       56	  0	   84	  2.220
      0	       56	  0	   85	  1.714
      0	       56	  0	   86	  2.324
      0	       56	  0	   87	  1.785
      0	       56	  0	   88	  2.603
      0	       56	  0	   89	  3.289
      0	       56	  0	   90	  2.255
      0	       56	  0	   91	  3.064
      0	       56	  0	   92	  1.982
      0	       56	  0	   93	  1.878
      0	       56	  0	   94	  2.050
      0	       56	  0	   95	  3.320
      0	       56	  0	   96	  1.791
      0	       56	  0	   97	  1.800
      0	       56	  0	   98	  1.847
      0	       56	  0	   99	  2.174
      0	       56	  1	    0	  2.970
      0	       56	  1	    1	  2.934
      0	       56	  1	    2	  3.381
      0	       56	  1	    3	  3.428
      0	       56	  1	    4	  3.405
      0	       56	  1	    5	  2.792
      0	       56	  1	    6	  3.057
      0	       56	  1	    7	  2.852
      0	       56	  1	    8	  3.409
      0	       56	  1	    9	  2.846
      0	       56	  1	   10	  3.163
      0	       56	  1	   11	  3.357
      0	       56	  1	   12	  2.583
      0	       56	  1	   13	  3.023
      0	       56	  1	   14	  3.187
      0	       56	  1	   15	  2.869
      0	       56	  1	   16	  2.787
      0	       56	  1	   17	  3.287
      0	       56	  1	   18	  2.841
      0	       56	  1	   19	  3.226
      0	       56	  1	   20	  2.887
      0	       56	  1	   21	  2.928
      0	       56	  1	   22	  2.859
      0	       56	  1	   23	  3.318
      0	       56	  1	   24	  2.088
      0	       56	  1	   25	  3.265
      0	       56	  1	   26	  1.620
      0	       56	  1	   27	  3.265
      0	       56	  1	   28	  3.092
      0	       56	  1	   29	  3.562
      0	       56	  1	   30	  3.103
      0	       56	  1	   31	  2.792
      0	       56	  1	   32	  2.976
      0	       56	  1	   33	  3.519
      0	       56	  1	   34	  3.472
      0	       56	  1	   35	  3.251
      0	       56	  1	   36	  2.712
      0	       56	  1	   37	  3.402
      0	       56	  1	   38	  2.151
      0	       56	  1	   39	  3.093
      0	       56	  1	   40	  3.350
      0	       56	  1	   41	  2.866
      0	       56	  1	   42	  3.372
      0	       56	  1	   43	  3.113
      0	       56	  1	   44	  3.139
      0	       56	  1	   45	  2.922
      0	       56	  1	   46	  3.330
      0	       56	  1	   47	  3.353
      0	       56	  1	   48	  3.519
      0	       56	  1	   49	  2.782
      0	       56	  1	   50	  3.009
      0	       56	  1	   51	  3.376
      0	       56	  1	   52	  3.360
      0	       56	  1	   53	  3.309
      0	       56	  1	   54	  2.527
      0	       56	  1	   55	  3.173
      0	       56	  1	   56	  2.019
      0	       56	  1	   57	  3.870
      0	       56	  1	   58	  3.417
      0	       56	  1	   59	  3.354
      0	       56	  1	   60	  3.344
      0	       56	  1	   61	  3.044
      0	       56	  1	   62	  2.852
      0	       56	  1	   63	  3.019
      0	       56	  1	   64	  3.184
      0	       56	  1	   65	  3.197
      0	       56	  1	   66	  3.100
      0	       56	  1	   67	  3.064
      0	       56	  1	   68	  2.919
      0	       56	  1	   69	  2.238
      0	       56	  1	   70	  2.885
      0	       56	  1	   71	  2.329
      0	       56	  1	   72	  3.219
      0	       56	  1	   73	  3.393
      0	       56	  1	   74	  2.536
      0	       56	  1	   75	  2.906
      0	       56	  1	   76	  3.673
      0	       56	  1	   77	  3.310
      0	       56	  1	   78	  3.775
      0	       56	  1	   79	  2.889
      0	       56	  1	   80	  3.460
      0	       56	  1	   81	  2.054
      0	       56	  1	   82	  3.763
      0	       56	  1	   83	  1.965
      0	       56	  1	   84	  3.197
      0	       56	  1	   85	  3.480
      0	       56	  1	   86	  2.972
      0	       56	  1	   87	  3.002
      0	       56	  1	   88	  3.177
      0	       56	  1	   89	  3.097
      0	       56	  1	   90	  3.497
      0	       56	  1	   91	  3.201
      0	       56	  1	   92	  3.609
      0	       56	  1	   93	  2.883
      0	       56	  1	   94	  2.678
      0	       56	  1	   95	  2.900
      0	       56	  1	   96	  2.972
      0	       56	  1	   97	  2.931
      0	       56	  1	   98	  3.214
      0	       56	  1	   99	  2.982
      0	       57	  0	    0	  2.330
      0	       57	  0	    1	  1.407
      0	       57	  0	    2	  3.016
      0	       57	  0	    3	  2.704
      0	       57	  0	    4	  1.417
      0	       57	  0	    5	  2.042
      0	       57	  0	    6	  1.517
      0	       57	  0	    7	  2.714
      0	       57	  0	    8	  1.769
      0	       57	  0	    9	  1.717
      0	       57	  0	   10	  1.558
      0	       57	  0	   11	  1.600
      0	       57	  0	   12	  2.959
      0	       57	  0	   13	  2.006
      0	       57	  0	   14	  1.763
      0	       57	  0	   15	  1.648
      0	       57	  0	   16	  3.043
      0	       57	  0	   17	  1.587
      0	       57	  0	   18	  1.793
      0	       57	  0	   19	  1.649
      0	       57	  0	   20	  1.656
      0	       57	  0	   21	  1.759
      0	       57	  0	   22	  2.897
      0	       57	  0	   23	  2.853
      0	       57	  0	   24	  1.659
      0	       57	  0	   25	  1.575
      0	       57	  0	   26	  1.397
      0	       57	  0	   27	  3.153
      0	       57	  0	   28	  3.585
      0	       57	  0	   29	  1.893
      0	       57	  0	   30	  1.709
      0	       57	  0	   31	  1.290
      0	       57	  0	   32	  1.666
      0	       57	  0	   33	  1.796
      0	       57	  0	   34	  1.749
      0	       57	  0	   35	  1.752
      0	       57	  0	   36	  1.346
      0	       57	  0	   37	  1.741
      0	       57	  0	   38	  2.282
      0	       57	  0	   39	  2.898
      0	       57	  0	   40	  2.169
      0	       57	  0	   41	  1.666
      0	       57	  0	   42	  1.308
      0	       57	  0	   43	  3.204
      0	       57	  0	   44	  1.987
      0	       57	  0	   45	  1.687
      0	       57	  0	   46	  1.605
      0	       57	  0	   47	  3.165
      0	       57	  0	   48	  2.406
      0	       57	  0	   49	  1.552
      0	       57	  0	   50	  2.573
      0	       57	  0	   51	  1.517
      0	       57	  0	   52	  2.542
      0	       57	  0	   53	  1.788
      0	       57	  0	   54	  2.118
      0	       57	  0	   55	  1.718
      0	       57	  0	   56	  1.567
      0	       57	  0	   58	  1.883
      0	       57	  0	   59	  2.483
      0	       57	  0	   60	  1.777
      0	       57	  0	   61	  1.552
      0	       57	  0	   62	  1.729
      0	       57	  0	   63	  2.815
      0	       57	  0	   64	  1.896
      0	       57	  0	   65	  1.633
      0	       57	  0	   66	  1.523
      0	       57	  0	   67	  3.251
      0	       57	  0	   68	  1.729
      0	       57	  0	   69	  1.684
      0	       57	  0	   70	  1.369
      0	       57	  0	   71	  1.951
      0	       57	  0	   72	  1.678
      0	       57	  0	   73	  1.365
      0	       57	  0	   74	  1.745
      0	       57	  0	   75	  1.928
      0	       57	  0	   76	  1.902
      0	       57	  0	   77	  1.808
      0	       57	  0	   78	  2.152
      0	       57	  0	   79	  3.167
      0	       57	  0	   80	  1.416
      0	       57	  0	   81	  2.800
      0	       57	  0	   82	  1.628
      0	       57	  0	   83	  1.764
      0	       57	  0	   84	  1.784
      0	       57	  0	   85	  1.577
      0	       57	  0	   86	  1.901
      0	       57	  0	   87	  1.675
      0	       57	  0	   88	  2.476
      0	       57	  0	   89	  3.071
      0	       57	  0	   90	  1.915
      0	       57	  0	   91	  2.863
      0	       57	  0	   92	  1.771
      0	       57	  0	   93	  1.413
      0	       57	  0	   94	  1.893
      0	       57	  0	   95	  3.115
      0	       57	  0	   96	  1.561
      0	       57	  0	   97	  1.473
      0	       57	  0	   98	  1.888
      0	       57	  0	   99	  2.005
      0	       57	  1	    0	  2.859
      0	       57	  1	    1	  2.893
      0	       57	  1	    2	  3.090
      0	       57	  1	    3	  3.268
      0	       57	  1	    4	  3.182
      0	       57	  1	    5	  2.676
      0	       57	  1	    6	  2.860
      0	       57	  1	    7	  2.703
      0	       57	  1	    8	  3.136
      0	       57	  1	    9	  2.772
      0	       57	  1	   10	  3.051
      0	       57	  1	   11	  3.311
      0	       57	  1	   12	  2.588
      0	       57	  1	   13	  2.774
      0	       57	  1	   14	  3.062
      0	       57	  1	   15	  2.778
      0	       57	  1	   16	  2.718
      0	       57	  1	   17	  3.047
      0	       57	  1	   18	  2.650
      0	       57	  1	   19	  3.166
      0	       57	  1	   20	  2.710
      0	       57	  1	   21	  2.754
      0	       57	  1	   22	  2.819
      0	       57	  1	   23	  2.998
      0	       57	  1	   24	  2.041
      0	       57	  1	   25	  2.962
      0	       57	  1	   26	  1.936
      0	       57	  1	   27	  2.922
      0	       57	  1	   28	  2.822
      0	       57	  1	   29	  3.211
      0	       57	  1	   30	  2.976
      0	       57	  1	   31	  2.779
      0	       57	  1	   32	  2.791
      0	       57	  1	   33	  3.293
      0	       57	  1	   34	  3.168
      0	       57	  1	   35	  3.085
      0	       57	  1	   36	  2.601
      0	       57	  1	   37	  3.305
      0	       57	  1	   38	  2.072
      0	       57	  1	   39	  2.860
      0	       57	  1	   40	  3.057
      0	       57	  1	   41	  2.668
      0	       57	  1	   42	  3.091
      0	       57	  1	   43	  2.900
      0	       57	  1	   44	  2.931
      0	       57	  1	   45	  2.907
      0	       57	  1	   46	  3.068
      0	       57	  1	   47	  3.097
      0	       57	  1	   48	  3.244
      0	       57	  1	   49	  2.680
      0	       57	  1	   50	  2.794
      0	       57	  1	   51	  3.223
      0	       57	  1	   52	  3.105
      0	       57	  1	   53	  3.069
      0	       57	  1	   54	  2.221
      0	       57	  1	   55	  3.038
      0	       57	  1	   56	  1.876
      0	       57	  1	   57	  3.653
      0	       57	  1	   58	  3.100
      0	       57	  1	   59	  3.126
      0	       57	  1	   60	  3.132
      0	       57	  1	   61	  3.009
      0	       57	  1	   62	  2.747
      0	       57	  1	   63	  2.732
      0	       57	  1	   64	  3.019
      0	       57	  1	   65	  2.949
      0	       57	  1	   66	  2.918
      0	       57	  1	   67	  3.013
      0	       57	  1	   68	  2.782
      0	       57	  1	   69	  2.157
      0	       57	  1	   70	  2.794
      0	       57	  1	   71	  2.101
      0	       57	  1	   72	  2.982
      0	       57	  1	   73	  3.127
      0	       57	  1	   74	  2.583
      0	       57	  1	   75	  2.762
      0	       57	  1	   76	  3.375
      0	       57	  1	   77	  3.131
      0	       57	  1	   78	  3.434
      0	       57	  1	   79	  2.810
      0	       57	  1	   80	  3.131
      0	       57	  1	   81	  1.923
      0	       57	  1	   82	  3.405
      0	       57	  1	   83	  1.925
      0	       57	  1	   84	  3.077
      0	       57	  1	   85	  3.390
      0	       57	  1	   86	  2.789
      0	       57	  1	   87	  2.734
      0	       57	  1	   88	  2.903
      0	       57	  1	   89	  2.938
      0	       57	  1	   90	  3.196
      0	       57	  1	   91	  3.023
      0	       57	  1	   92	  3.352
      0	       57	  1	   93	  2.715
      0	       57	  1	   94	  2.586
      0	       57	  1	   95	  2.770
      0	       57	  1	   96	  2.752
      0	       57	  1	   97	  2.844
      0	       57	  1	   98	  3.080
      0	       57	  1	   99	  2.919
      0	       58	  0	    0	  2.253
      0	       58	  0	    1	  2.049
      0	       58	  0	    2	  2.754
      0	       58	  0	    3	  2.746
      0	       58	  0	    4	  2.045
      0	       58	  0	    5	  1.660
      0	       58	  0	    6	  1.861
      0	       58	  0	    7	  2.973
      0	       58	  0	    8	  1.516
      0	       58	  0	    9	  1.852
      0	       58	  0	   10	  1.708
      0	       58	  0	   11	  1.820
      0	       58	  0	   12	  2.921
      0	       58	  0	   13	  1.784
      0	       58	  0	   14	  1.796
      0	       58	  0	   15	  1.861
      0	       58	  0	   16	  3.109
      0	       58	  0	   17	  1.721
      0	       58	  0	   18	  1.617
      0	       58	  0	   19	  1.863
      0	       58	  0	   20	  1.473
      0	       58	  0	   21	  1.687
      0	       58	  0	   22	  3.035
      0	       58	  0	   23	  2.810
      0	       58	  0	   24	  2.173
      0	       58	  0	   25	  2.108
      0	       58	  0	   26	  2.040
      0	       58	  0	   27	  2.848
      0	       58	  0	   28	  3.581
      0	       58	  0	   29	  1.514
      0	       58	  0	   30	  1.850
      0	       58	  0	   31	  1.846
      0	       58	  0	   32	  1.770
      0	       58	  0	   33	  2.090
      0	       58	  0	   34	  1.426
      0	       58	  0	   35	  1.731
      0	       58	  0	   36	  1.793
      0	       58	  0	   37	  1.685
      0	       58	  0	   38	  2.104
      0	       58	  0	   39	  2.976
      0	       58	  0	   40	  2.093
      0	       58	  0	   41	  1.679
      0	       58	  0	   42	  1.810
      0	       58	  0	   43	  2.985
      0	       58	  0	   44	  1.898
      0	       58	  0	   45	  1.602
      0	       58	  0	   46	  1.378
      0	       58	  0	   47	  3.002
      0	       58	  0	   48	  2.375
      0	       58	  0	   49	  1.870
      0	       58	  0	   50	  2.728
      0	       58	  0	   51	  1.662
      0	       58	  0	   52	  2.616
      0	       58	  0	   53	  1.472
      0	       58	  0	   54	  1.902
      0	       58	  0	   55	  1.996
      0	       58	  0	   56	  2.208
      0	       58	  0	   57	  1.883
      0	       58	  0	   59	  2.488
      0	       58	  0	   60	  1.805
      0	       58	  0	   61	  1.953
      0	       58	  0	   62	  1.693
      0	       58	  0	   63	  2.924
      0	       58	  0	   64	  2.080
      0	       58	  0	   65	  2.208
      0	       58	  0	   66	  1.966
      0	       58	  0	   67	  2.919
      0	       58	  0	   68	  1.661
      0	       58	  0	   69	  1.886
      0	       58	  0	   70	  1.960
      0	       58	  0	   71	  1.525
      0	       58	  0	   72	  1.752
      0	       58	  0	   73	  1.807
      0	       58	  0	   74	  1.655
      0	       58	  0	   75	  1.564
      0	       58	  0	   76	  2.032
      0	       58	  0	   77	  1.735
      0	       58	  0	   78	  2.137
      0	       58	  0	   79	  2.919
      0	       58	  0	   80	  1.809
      0	       58	  0	   81	  2.861
      0	       58	  0	   82	  1.862
      0	       58	  0	   83	  1.930
      0	       58	  0	   84	  1.803
      0	       58	  0	   85	  1.800
      0	       58	  0	   86	  1.798
      0	       58	  0	   87	  1.996
      0	       58	  0	   88	  2.431
      0	       58	  0	   89	  2.860
      0	       58	  0	   90	  1.831
      0	       58	  0	   91	  2.987
      0	       58	  0	   92	  1.734
      0	       58	  0	   93	  1.991
      0	       58	  0	   94	  2.076
      0	       58	  0	   95	  3.049
      0	       58	  0	   96	  2.038
      0	       58	  0	   97	  1.836
      0	       58	  0	   98	  2.207
      0	       58	  0	   99	  1.878
      0	       58	  1	    0	  3.040
      0	       58	  1	    1	  2.912
      0	       58	  1	    2	  2.923
      0	       58	  1	    3	  3.156
      0	       58	  1	    4	  3.156
      0	       58	  1	    5	  2.649
      0	       58	  1	    6	  3.003
      0	       58	  1	    7	  2.600
      0	       58	  1	    8	  3.203
      0	       58	  1	    9	  2.907
      0	       58	  1	   10	  2.973
      0	       58	  1	   11	  3.451
      0	       58	  1	   12	  2.753
      0	       58	  1	   13	  2.747
      0	       58	  1	   14	  3.127
      0	       58	  1	   15	  2.977
      0	       58	  1	   16	  2.795
      0	       58	  1	   17	  3.005
      0	       58	  1	   18	  2.721
      0	       58	  1	   19	  3.257
      0	       58	  1	   20	  2.655
      0	       58	  1	   21	  2.807
      0	       58	  1	   22	  2.864
      0	       58	  1	   23	  3.101
      0	       58	  1	   24	  2.092
      0	       58	  1	   25	  2.813
      0	       58	  1	   26	  2.370
      0	       58	  1	   27	  2.955
      0	       58	  1	   28	  2.814
      0	       58	  1	   29	  3.149
      0	       58	  1	   30	  3.063
      0	       58	  1	   31	  3.068
      0	       58	  1	   32	  2.835
      0	       58	  1	   33	  3.104
      0	       58	  1	   34	  2.836
      0	       58	  1	   35	  3.146
      0	       58	  1	   36	  2.794
      0	       58	  1	   37	  3.521
      0	       58	  1	   38	  1.962
      0	       58	  1	   39	  2.947
      0	       58	  1	   40	  2.826
      0	       58	  1	   41	  2.748
      0	       58	  1	   42	  2.800
      0	       58	  1	   43	  2.781
      0	       58	  1	   44	  2.812
      0	       58	  1	   45	  2.749
      0	       58	  1	   46	  2.968
      0	       58	  1	   47	  2.897
      0	       58	  1	   48	  3.211
      0	       58	  1	   49	  2.788
      0	       58	  1	   50	  2.891
      0	       58	  1	   51	  3.407
      0	       58	  1	   52	  2.893
      0	       58	  1	   53	  3.064
      0	       58	  1	   54	  2.068
      0	       58	  1	   55	  3.287
      0	       58	  1	   56	  1.886
      0	       58	  1	   57	  3.521
      0	       58	  1	   58	  2.824
      0	       58	  1	   59	  2.938
      0	       58	  1	   60	  3.197
      0	       58	  1	   61	  3.221
      0	       58	  1	   62	  2.714
      0	       58	  1	   63	  2.713
      0	       58	  1	   64	  2.923
      0	       58	  1	   65	  2.755
      0	       58	  1	   66	  2.899
      0	       58	  1	   67	  3.171
      0	       58	  1	   68	  2.991
      0	       58	  1	   69	  2.099
      0	       58	  1	   70	  2.739
      0	       58	  1	   71	  1.814
      0	       58	  1	   72	  2.858
      0	       58	  1	   73	  2.905
      0	       58	  1	   74	  2.702
      0	       58	  1	   75	  2.826
      0	       58	  1	   76	  3.287
      0	       58	  1	   77	  3.160
      0	       58	  1	   78	  3.258
      0	       58	  1	   79	  2.759
      0	       58	  1	   80	  2.976
      0	       58	  1	   81	  1.709
      0	       58	  1	   82	  3.199
      0	       58	  1	   83	  1.950
      0	       58	  1	   84	  3.226
      0	       58	  1	   85	  3.597
      0	       58	  1	   86	  2.851
      0	       58	  1	   87	  2.884
      0	       58	  1	   88	  2.746
      0	       58	  1	   89	  2.950
      0	       58	  1	   90	  3.101
      0	       58	  1	   91	  3.091
      0	       58	  1	   92	  3.319
      0	       58	  1	   93	  2.807
      0	       58	  1	   94	  2.814
      0	       58	  1	   95	  2.816
