ref_mol	ref_frame	mol	frame	   rmsd
      1	       44	  0	   93	  2.727
      1	       44	  0	   94	  2.748
      1	       44	  0	   95	  2.893
      1	       44	  0	   96	  3.115
      1	       44	  0	   97	  2.850
      1	       44	  0	   98	  3.048
      1	       44	  0	   99	  2.547
      1	       44	  1	    0	  2.936
      1	       44	  1	    1	  2.270
      1	       44	  1	    2	  1.854
      1	       44	  1	    3	  2.098
      1	       44	  1	    4	  2.570
      1	       44	  1	    5	  1.840
      1	       44	  1	    6	  3.458
      1	       44	  1	    7	  1.801
      1	       44	  1	    8	  2.172
      1	       44	  1	    9	  2.831
      1	       44	  1	   10	  2.160
      1	       44	  1	   11	  2.966
      1	       44	  1	   12	  2.741
      1	       44	  1	   13	  3.426
      1	       44	  1	   14	  2.660
      1	       44	  1	   15	  3.365
      1	       44	  1	   16	  2.665
      1	       44	  1	   17	  3.255
      1	       44	  1	   18	  3.311
      1	       44	  1	   19	  3.068
      1	       44	  1	   20	  1.749
      1	       44	  1	   21	  3.473
      1	       44	  1	   22	  2.302
      1	       44	  1	   23	  3.451
      1	       44	  1	   24	  2.495
      1	       44	  1	   25	  1.967
      1	       44	  1	   26	  3.004
      1	       44	  1	   27	  2.846
      1	       44	  1	   28	  1.548
      1	       44	  1	   29	  2.467
      1	       44	  1	   30	  3.037
      1	       44	  1	   31	  3.059
      1	       44	  1	   32	  3.331
      1	       44	  1	   33	  2.270
      1	       44	  1	   34	  1.872
      1	       44	  1	   35	  2.554
      1	       44	  1	   36	  2.620
      1	       44	  1	   37	  3.222
      1	       44	  1	   38	  2.502
      1	       44	  1	   39	  3.474
      1	       44	  1	   40	  1.942
      1	       44	  1	   41	  3.405
      1	       44	  1	   42	  1.802
      1	       44	  1	   43	  3.445
      1	       44	  1	   45	  2.119
      1	       44	  1	   46	  1.766
      1	       44	  1	   47	  2.003
      1	       44	  1	   48	  3.480
      1	       44	  1	   49	  3.326
      1	       44	  1	   50	  3.467
      1	       44	  1	   51	  3.326
      1	       44	  1	   52	  1.913
      1	       44	  1	   53	  2.524
      1	       44	  1	   54	  2.275
      1	       44	  1	   55	  3.371
      1	       44	  1	   56	  2.497
      1	       44	  1	   57	  3.986
      1	       44	  1	   58	  1.745
      1	       44	  1	   59	  1.799
      1	       44	  1	   60	  2.590
      1	       44	  1	   61	  3.214
      1	       44	  1	   62	  2.615
      1	       44	  1	   63	  3.360
      1	       44	  1	   64	  1.886
      1	       44	  1	   65	  1.717
      1	       44	  1	   66	  2.266
      1	       44	  1	   67	  2.816
      1	       44	  1	   68	  3.453
      1	       44	  1	   69	  2.643
      1	       44	  1	   70	  2.089
      1	       44	  1	   71	  2.398
      1	       44	  1	   72	  2.198
      1	       44	  1	   73	  1.554
      1	       44	  1	   74	  2.797
      1	       44	  1	   75	  2.935
      1	       44	  1	   76	  2.844
      1	       44	  1	   77	  2.687
      1	       44	  1	   78	  3.623
      1	       44	  1	   79	  2.007
      1	       44	  1	   80	  2.054
      1	       44	  1	   81	  2.505
      1	       44	  1	   82	  2.261
      1	       44	  1	   83	  2.481
      1	       44	  1	   84	  2.759
      1	       44	  1	   85	  3.130
      1	       44	  1	   86	  3.444
      1	       44	  1	   87	  3.495
      1	       44	  1	   88	  1.668
      1	       44	  1	   89	  2.343
      1	       44	  1	   90	  2.175
      1	       44	  1	   91	  3.104
      1	       44	  1	   92	  2.746
      1	       44	  1	   93	  3.377
      1	       44	  1	   94	  3.473
      1	       44	  1	   95	  3.532
      1	       44	  1	   96	  3.414
      1	       44	  1	   97	  3.442
      1	       44	  1	   98	  2.735
      1	       44	  1	   99	  3.526
      1	       45	  0	    0	  2.678
      1	       45	  0	    1	  3.011
      1	       45	  0	    2	  2.058
      1	       45	  0	    3	  2.503
      1	       45	  0	    4	  2.948
      1	       45	  0	    5	  2.687
      1	       45	  0	    6	  2.840
      1	       45	  0	    7	  2.701
      1	       45	  0	    8	  2.691
      1	       45	  0	    9	  2.920
      1	       45	  0	   10	  2.800
      1	       45	  0	   11	  2.708
      1	       45	  0	   12	  2.602
      1	       45	  0	   13	  2.571
      1	       45	  0	   14	  2.883
      1	       45	  0	   15	  2.910
      1	       45	  0	   16	  2.996
      1	       45	  0	   17	  2.747
      1	       45	  0	   18	  2.635
      1	       45	  0	   19	  2.824
      1	       45	  0	   20	  2.792
      1	       45	  0	   21	  2.663
      1	       45	  0	   22	  2.854
      1	       45	  0	   23	  1.644
      1	       45	  0	   24	  3.000
      1	       45	  0	   25	  2.785
      1	       45	  0	   26	  3.048
      1	       45	  0	   27	  2.320
      1	       45	  0	   28	  2.653
      1	       45	  0	   29	  2.722
      1	       45	  0	   30	  2.670
      1	       45	  0	   31	  2.919
      1	       45	  0	   32	  2.710
      1	       45	  0	   33	  2.856
      1	       45	  0	   34	  2.838
      1	       45	  0	   35	  2.858
      1	       45	  0	   36	  2.830
      1	       45	  0	   37	  2.761
      1	       45	  0	   38	  2.744
      1	       45	  0	   39	  2.827
      1	       45	  0	   40	  2.784
      1	       45	  0	   41	  2.771
      1	       45	  0	   42	  2.936
      1	       45	  0	   43	  2.260
      1	       45	  0	   44	  2.674
      1	       45	  0	   45	  2.660
      1	       45	  0	   46	  2.778
      1	       45	  0	   47	  2.501
      1	       45	  0	   48	  2.467
      1	       45	  0	   49	  2.828
      1	       45	  0	   50	  2.490
      1	       45	  0	   51	  2.801
      1	       45	  0	   52	  2.392
      1	       45	  0	   53	  2.687
      1	       45	  0	   54	  2.665
      1	       45	  0	   55	  2.607
      1	       45	  0	   56	  2.922
      1	       45	  0	   57	  2.907
      1	       45	  0	   58	  2.749
      1	       45	  0	   59	  2.190
      1	       45	  0	   60	  2.683
      1	       45	  0	   61	  3.188
      1	       45	  0	   62	  2.584
      1	       45	  0	   63	  2.637
      1	       45	  0	   64	  2.757
      1	       45	  0	   65	  3.033
      1	       45	  0	   66	  2.757
      1	       45	  0	   67	  2.446
      1	       45	  0	   68	  3.007
      1	       45	  0	   69	  2.730
      1	       45	  0	   70	  2.792
      1	       45	  0	   71	  2.819
      1	       45	  0	   72	  2.987
      1	       45	  0	   73	  2.711
      1	       45	  0	   74	  2.739
      1	       45	  0	   75	  2.663
      1	       45	  0	   76	  2.666
      1	       45	  0	   77	  2.792
      1	       45	  0	   78	  2.645
      1	       45	  0	   79	  2.506
      1	       45	  0	   80	  2.817
      1	       45	  0	   81	  2.663
      1	       45	  0	   82	  2.789
      1	       45	  0	   83	  2.676
      1	       45	  0	   84	  2.661
      1	       45	  0	   85	  2.743
      1	       45	  0	   86	  2.737
      1	       45	  0	   87	  3.073
      1	       45	  0	   88	  2.620
      1	       45	  0	   89	  2.361
      1	       45	  0	   90	  2.709
      1	       45	  0	   91	  2.745
      1	       45	  0	   92	  2.773
      1	       45	  0	   93	  2.893
      1	       45	  0	   94	  2.729
      1	       45	  0	   95	  2.745
      1	       45	  0	   96	  3.043
      1	       45	  0	   97	  2.773
      1	       45	  0	   98	  3.011
      1	       45	  0	   99	  2.548
      1	       45	  1	    0	  2.527
      1	       45	  1	    1	  1.401
      1	       45	  1	    2	  2.238
      1	       45	  1	    3	  2.542
      1	       45	  1	    4	  2.352
      1	       45	  1	    5	  1.971
      1	       45	  1	    6	  3.194
      1	       45	  1	    7	  1.989
      1	       45	  1	    8	  2.528
      1	       45	  1	    9	  3.170
      1	       45	  1	   10	  2.429
      1	       45	  1	   11	  2.568
      1	       45	  1	   12	  2.984
      1	       45	  1	   13	  3.178
      1	       45	  1	   14	  2.320
      1	       45	  1	   15	  3.123
      1	       45	  1	   16	  2.947
      1	       45	  1	   17	  2.947
      1	       45	  1	   18	  3.051
      1	       45	  1	   19	  2.492
      1	       45	  1	   20	  1.941
      1	       45	  1	   21	  3.200
      1	       45	  1	   22	  2.059
      1	       45	  1	   23	  3.419
      1	       45	  1	   24	  2.543
      1	       45	  1	   25	  2.243
      1	       45	  1	   26	  2.888
      1	       45	  1	   27	  2.858
      1	       45	  1	   28	  2.009
      1	       45	  1	   29	  2.276
      1	       45	  1	   30	  2.568
      1	       45	  1	   31	  2.555
      1	       45	  1	   32	  3.139
      1	       45	  1	   33	  2.723
      1	       45	  1	   34	  2.299
      1	       45	  1	   35	  2.355
      1	       45	  1	   36	  2.919
      1	       45	  1	   37	  2.933
      1	       45	  1	   38	  2.700
      1	       45	  1	   39	  3.247
      1	       45	  1	   40	  2.201
      1	       45	  1	   41	  3.195
      1	       45	  1	   42	  2.168
      1	       45	  1	   43	  3.276
      1	       45	  1	   44	  2.119
      1	       45	  1	   46	  2.104
      1	       45	  1	   47	  2.292
      1	       45	  1	   48	  3.440
      1	       45	  1	   49	  3.048
      1	       45	  1	   50	  3.330
      1	       45	  1	   51	  3.014
      1	       45	  1	   52	  2.113
      1	       45	  1	   53	  2.253
      1	       45	  1	   54	  2.450
      1	       45	  1	   55	  2.932
      1	       45	  1	   56	  2.534
      1	       45	  1	   57	  3.900
      1	       45	  1	   58	  2.259
      1	       45	  1	   59	  2.148
      1	       45	  1	   60	  2.448
      1	       45	  1	   61	  2.760
      1	       45	  1	   62	  2.887
      1	       45	  1	   63	  3.166
      1	       45	  1	   64	  2.115
      1	       45	  1	   65	  2.149
      1	       45	  1	   66	  2.235
      1	       45	  1	   67	  2.278
      1	       45	  1	   68	  3.181
      1	       45	  1	   69	  2.630
      1	       45	  1	   70	  2.095
      1	       45	  1	   71	  2.480
      1	       45	  1	   72	  2.405
      1	       45	  1	   73	  2.366
      1	       45	  1	   74	  2.960
      1	       45	  1	   75	  2.540
      1	       45	  1	   76	  2.562
      1	       45	  1	   77	  2.420
      1	       45	  1	   78	  3.588
      1	       45	  1	   79	  2.270
      1	       45	  1	   80	  2.372
      1	       45	  1	   81	  2.484
      1	       45	  1	   82	  2.633
      1	       45	  1	   83	  2.423
      1	       45	  1	   84	  2.385
      1	       45	  1	   85	  2.789
      1	       45	  1	   86	  3.194
      1	       45	  1	   87	  3.173
      1	       45	  1	   88	  2.005
      1	       45	  1	   89	  2.241
      1	       45	  1	   90	  2.509
      1	       45	  1	   91	  2.812
      1	       45	  1	   92	  2.205
      1	       45	  1	   93	  3.163
      1	       45	  1	   94	  3.145
      1	       45	  1	   95	  3.195
      1	       45	  1	   96	  3.226
      1	       45	  1	   97	  3.190
      1	       45	  1	   98	  2.159
      1	       45	  1	   99	  3.260
      1	       46	  0	    0	  2.626
      1	       46	  0	    1	  3.156
      1	       46	  0	    2	  1.658
      1	       46	  0	    3	  2.702
      1	       46	  0	    4	  3.020
      1	       46	  0	    5	  2.828
      1	       46	  0	    6	  2.976
      1	       46	  0	    7	  2.819
      1	       46	  0	    8	  2.911
      1	       46	  0	    9	  2.918
      1	       46	  0	   10	  2.821
      1	       46	  0	   11	  2.948
      1	       46	  0	   12	  2.803
      1	       46	  0	   13	  2.689
      1	       46	  0	   14	  3.054
      1	       46	  0	   15	  3.180
      1	       46	  0	   16	  3.087
      1	       46	  0	   17	  3.000
      1	       46	  0	   18	  2.825
      1	       46	  0	   19	  3.034
      1	       46	  0	   20	  2.793
      1	       46	  0	   21	  2.842
      1	       46	  0	   22	  2.793
      1	       46	  0	   23	  2.141
      1	       46	  0	   24	  3.120
      1	       46	  0	   25	  3.035
      1	       46	  0	   26	  3.201
      1	       46	  0	   27	  1.833
      1	       46	  0	   28	  3.106
      1	       46	  0	   29	  2.853
      1	       46	  0	   30	  2.826
      1	       46	  0	   31	  2.966
      1	       46	  0	   32	  2.764
      1	       46	  0	   33	  3.100
      1	       46	  0	   34	  3.076
      1	       46	  0	   35	  2.968
      1	       46	  0	   36	  2.960
      1	       46	  0	   37	  2.804
      1	       46	  0	   38	  2.755
      1	       46	  0	   39	  2.795
      1	       46	  0	   40	  2.881
      1	       46	  0	   41	  2.926
      1	       46	  0	   42	  3.010
      1	       46	  0	   43	  1.803
      1	       46	  0	   44	  2.881
      1	       46	  0	   45	  2.902
      1	       46	  0	   46	  2.806
      1	       46	  0	   47	  2.124
      1	       46	  0	   48	  2.745
      1	       46	  0	   49	  3.075
      1	       46	  0	   50	  2.568
      1	       46	  0	   51	  3.062
      1	       46	  0	   52	  2.602
      1	       46	  0	   53	  2.848
      1	       46	  0	   54	  2.777
      1	       46	  0	   55	  2.853
      1	       46	  0	   56	  3.330
      1	       46	  0	   57	  3.068
      1	       46	  0	   58	  2.968
      1	       46	  0	   59	  2.413
      1	       46	  0	   60	  2.778
      1	       46	  0	   61	  3.337
      1	       46	  0	   62	  2.857
      1	       46	  0	   63	  2.798
      1	       46	  0	   64	  3.054
      1	       46	  0	   65	  3.254
      1	       46	  0	   66	  2.911
      1	       46	  0	   67	  1.957
      1	       46	  0	   68	  3.135
      1	       46	  0	   69	  2.865
      1	       46	  0	   70	  2.979
      1	       46	  0	   71	  3.003
      1	       46	  0	   72	  3.079
      1	       46	  0	   73	  2.985
      1	       46	  0	   74	  2.842
      1	       46	  0	   75	  2.787
      1	       46	  0	   76	  2.839
      1	       46	  0	   77	  2.888
      1	       46	  0	   78	  2.599
      1	       46	  0	   79	  2.039
      1	       46	  0	   80	  2.940
      1	       46	  0	   81	  2.761
      1	       46	  0	   82	  2.928
      1	       46	  0	   83	  2.797
      1	       46	  0	   84	  2.791
      1	       46	  0	   85	  3.014
      1	       46	  0	   86	  2.780
      1	       46	  0	   87	  3.216
      1	       46	  0	   88	  2.725
      1	       46	  0	   89	  1.981
      1	       46	  0	   90	  2.838
      1	       46	  0	   91	  2.835
      1	       46	  0	   92	  2.906
      1	       46	  0	   93	  2.856
      1	       46	  0	   94	  2.815
      1	       46	  0	   95	  2.932
      1	       46	  0	   96	  3.251
      1	       46	  0	   97	  2.946
      1	       46	  0	   98	  3.259
      1	       46	  0	   99	  2.693
      1	       46	  1	    0	  2.941
      1	       46	  1	    1	  2.132
      1	       46	  1	    2	  1.724
      1	       46	  1	    3	  2.060
      1	       46	  1	    4	  2.652
      1	       46	  1	    5	  1.940
      1	       46	  1	    6	  3.536
      1	       46	  1	    7	  1.949
      1	       46	  1	    8	  2.269
      1	       46	  1	    9	  3.134
      1	       46	  1	   10	  2.122
      1	       46	  1	   11	  3.056
      1	       46	  1	   12	  3.071
      1	       46	  1	   13	  3.477
      1	       46	  1	   14	  2.653
      1	       46	  1	   15	  3.455
      1	       46	  1	   16	  2.916
      1	       46	  1	   17	  3.317
      1	       46	  1	   18	  3.410
      1	       46	  1	   19	  3.039
      1	       46	  1	   20	  1.933
      1	       46	  1	   21	  3.558
      1	       46	  1	   22	  2.298
      1	       46	  1	   23	  3.535
      1	       46	  1	   24	  2.803
      1	       46	  1	   25	  1.928
      1	       46	  1	   26	  3.203
      1	       46	  1	   27	  2.776
      1	       46	  1	   28	  1.419
      1	       46	  1	   29	  2.463
      1	       46	  1	   30	  3.100
      1	       46	  1	   31	  3.072
      1	       46	  1	   32	  3.474
      1	       46	  1	   33	  2.189
      1	       46	  1	   34	  1.879
      1	       46	  1	   35	  2.674
      1	       46	  1	   36	  2.839
      1	       46	  1	   37	  3.316
      1	       46	  1	   38	  2.730
      1	       46	  1	   39	  3.555
      1	       46	  1	   40	  1.850
      1	       46	  1	   41	  3.485
      1	       46	  1	   42	  1.838
      1	       46	  1	   43	  3.559
      1	       46	  1	   44	  1.766
      1	       46	  1	   45	  2.104
      1	       46	  1	   47	  1.820
      1	       46	  1	   48	  3.608
      1	       46	  1	   49	  3.407
      1	       46	  1	   50	  3.577
      1	       46	  1	   51	  3.292
      1	       46	  1	   52	  1.620
      1	       46	  1	   53	  2.514
      1	       46	  1	   54	  2.318
      1	       46	  1	   55	  3.339
      1	       46	  1	   56	  2.650
      1	       46	  1	   57	  4.059
      1	       46	  1	   58	  1.724
      1	       46	  1	   59	  1.591
      1	       46	  1	   60	  2.687
      1	       46	  1	   61	  3.261
      1	       46	  1	   62	  2.915
      1	       46	  1	   63	  3.442
      1	       46	  1	   64	  1.949
      1	       46	  1	   65	  1.678
      1	       46	  1	   66	  2.267
      1	       46	  1	   67	  2.706
      1	       46	  1	   68	  3.518
      1	       46	  1	   69	  2.721
      1	       46	  1	   70	  2.255
      1	       46	  1	   71	  2.532
      1	       46	  1	   72	  2.331
      1	       46	  1	   73	  1.729
      1	       46	  1	   74	  3.108
      1	       46	  1	   75	  3.018
      1	       46	  1	   76	  2.799
      1	       46	  1	   77	  2.693
      1	       46	  1	   78	  3.677
      1	       46	  1	   79	  2.291
      1	       46	  1	   80	  1.966
      1	       46	  1	   81	  2.714
      1	       46	  1	   82	  2.216
      1	       46	  1	   83	  2.642
      1	       46	  1	   84	  2.724
      1	       46	  1	   85	  3.152
      1	       46	  1	   86	  3.481
      1	       46	  1	   87	  3.516
      1	       46	  1	   88	  1.397
      1	       46	  1	   89	  2.476
      1	       46	  1	   90	  2.235
      1	       46	  1	   91	  3.163
      1	       46	  1	   92	  2.623
      1	       46	  1	   93	  3.524
      1	       46	  1	   94	  3.596
      1	       46	  1	   95	  3.620
      1	       46	  1	   96	  3.512
      1	       46	  1	   97	  3.558
      1	       46	  1	   98	  2.664
      1	       46	  1	   99	  3.630
      1	       47	  0	    0	  2.644
      1	       47	  0	    1	  3.215
      1	       47	  0	    2	  1.360
      1	       47	  0	    3	  2.999
      1	       47	  0	    4	  3.040
      1	       47	  0	    5	  2.884
      1	       47	  0	    6	  2.986
      1	       47	  0	    7	  2.952
      1	       47	  0	    8	  2.907
      1	       47	  0	    9	  2.992
      1	       47	  0	   10	  2.786
      1	       47	  0	   11	  3.050
      1	       47	  0	   12	  3.057
      1	       47	  0	   13	  2.769
      1	       47	  0	   14	  3.054
      1	       47	  0	   15	  3.163
      1	       47	  0	   16	  3.324
      1	       47	  0	   17	  3.032
      1	       47	  0	   18	  2.872
      1	       47	  0	   19	  3.054
      1	       47	  0	   20	  2.778
      1	       47	  0	   21	  2.886
      1	       47	  0	   22	  2.819
      1	       47	  0	   23	  2.253
      1	       47	  0	   24	  3.189
      1	       47	  0	   25	  2.976
      1	       47	  0	   26	  3.262
      1	       47	  0	   27	  1.939
      1	       47	  0	   28	  3.240
      1	       47	  0	   29	  2.781
      1	       47	  0	   30	  2.861
      1	       47	  0	   31	  3.026
      1	       47	  0	   32	  2.869
      1	       47	  0	   33	  3.072
      1	       47	  0	   34	  3.091
      1	       47	  0	   35	  2.967
      1	       47	  0	   36	  2.962
      1	       47	  0	   37	  2.887
      1	       47	  0	   38	  2.702
      1	       47	  0	   39	  3.075
      1	       47	  0	   40	  3.026
      1	       47	  0	   41	  2.852
      1	       47	  0	   42	  3.026
      1	       47	  0	   43	  1.533
      1	       47	  0	   44	  2.865
      1	       47	  0	   45	  2.957
      1	       47	  0	   46	  2.875
      1	       47	  0	   47	  2.292
      1	       47	  0	   48	  2.719
      1	       47	  0	   49	  3.067
      1	       47	  0	   50	  2.614
      1	       47	  0	   51	  3.061
      1	       47	  0	   52	  2.643
      1	       47	  0	   53	  2.876
      1	       47	  0	   54	  2.848
      1	       47	  0	   55	  2.886
      1	       47	  0	   56	  3.353
      1	       47	  0	   57	  3.097
      1	       47	  0	   58	  2.897
      1	       47	  0	   59	  2.422
      1	       47	  0	   60	  2.831
      1	       47	  0	   61	  3.315
      1	       47	  0	   62	  2.898
      1	       47	  0	   63	  3.065
      1	       47	  0	   64	  3.200
      1	       47	  0	   65	  3.178
      1	       47	  0	   66	  2.999
      1	       47	  0	   67	  1.509
      1	       47	  0	   68	  3.142
      1	       47	  0	   69	  3.006
      1	       47	  0	   70	  2.944
      1	       47	  0	   71	  2.924
      1	       47	  0	   72	  3.119
      1	       47	  0	   73	  3.039
      1	       47	  0	   74	  3.028
      1	       47	  0	   75	  2.802
      1	       47	  0	   76	  3.054
      1	       47	  0	   77	  2.953
      1	       47	  0	   78	  2.618
      1	       47	  0	   79	  2.050
      1	       47	  0	   80	  2.987
      1	       47	  0	   81	  3.114
      1	       47	  0	   82	  3.018
      1	       47	  0	   83	  2.919
      1	       47	  0	   84	  2.787
      1	       47	  0	   85	  3.049
      1	       47	  0	   86	  2.852
      1	       47	  0	   87	  3.196
      1	       47	  0	   88	  2.781
      1	       47	  0	   89	  1.881
      1	       47	  0	   90	  2.925
      1	       47	  0	   91	  3.106
      1	       47	  0	   92	  3.026
      1	       47	  0	   93	  2.940
      1	       47	  0	   94	  2.847
      1	       47	  0	   95	  2.862
      1	       47	  0	   96	  3.202
      1	       47	  0	   97	  2.948
      1	       47	  0	   98	  3.352
      1	       47	  0	   99	  2.667
      1	       47	  1	    0	  3.013
      1	       47	  1	    1	  2.371
      1	       47	  1	    2	  1.490
      1	       47	  1	    3	  2.219
      1	       47	  1	    4	  2.584
      1	       47	  1	    5	  1.974
      1	       47	  1	    6	  3.535
      1	       47	  1	    7	  1.850
      1	       47	  1	    8	  2.061
      1	       47	  1	    9	  3.126
      1	       47	  1	   10	  2.214
      1	       47	  1	   11	  3.141
      1	       47	  1	   12	  3.022
      1	       47	  1	   13	  3.487
      1	       47	  1	   14	  2.639
      1	       47	  1	   15	  3.478
      1	       47	  1	   16	  2.916
      1	       47	  1	   17	  3.400
      1	       47	  1	   18	  3.372
      1	       47	  1	   19	  3.180
      1	       47	  1	   20	  1.924
      1	       47	  1	   21	  3.529
      1	       47	  1	   22	  2.154
      1	       47	  1	   23	  3.457
      1	       47	  1	   24	  2.780
      1	       47	  1	   25	  1.335
      1	       47	  1	   26	  3.230
      1	       47	  1	   27	  2.831
      1	       47	  1	   28	  1.805
      1	       47	  1	   29	  2.291
      1	       47	  1	   30	  3.133
      1	       47	  1	   31	  3.116
      1	       47	  1	   32	  3.438
      1	       47	  1	   33	  2.328
      1	       47	  1	   34	  1.471
      1	       47	  1	   35	  2.516
      1	       47	  1	   36	  2.898
      1	       47	  1	   37	  3.465
      1	       47	  1	   38	  2.831
      1	       47	  1	   39	  3.611
      1	       47	  1	   40	  1.376
      1	       47	  1	   41	  3.490
      1	       47	  1	   42	  1.524
      1	       47	  1	   43	  3.541
      1	       47	  1	   44	  2.003
      1	       47	  1	   45	  2.292
      1	       47	  1	   46	  1.820
      1	       47	  1	   48	  3.530
      1	       47	  1	   49	  3.422
      1	       47	  1	   50	  3.573
      1	       47	  1	   51	  3.414
      1	       47	  1	   52	  1.462
      1	       47	  1	   53	  2.602
      1	       47	  1	   54	  2.501
      1	       47	  1	   55	  3.579
      1	       47	  1	   56	  2.697
      1	       47	  1	   57	  4.161
      1	       47	  1	   58	  1.567
      1	       47	  1	   59	  1.570
      1	       47	  1	   60	  2.537
      1	       47	  1	   61	  3.404
      1	       47	  1	   62	  2.909
      1	       47	  1	   63	  3.419
      1	       47	  1	   64	  1.570
      1	       47	  1	   65	  1.552
      1	       47	  1	   66	  1.838
      1	       47	  1	   67	  2.736
      1	       47	  1	   68	  3.487
      1	       47	  1	   69	  2.793
      1	       47	  1	   70	  1.911
      1	       47	  1	   71	  2.595
      1	       47	  1	   72	  2.189
      1	       47	  1	   73	  1.922
      1	       47	  1	   74	  3.061
      1	       47	  1	   75	  2.984
      1	       47	  1	   76	  2.684
      1	       47	  1	   77	  2.559
      1	       47	  1	   78	  3.664
      1	       47	  1	   79	  2.224
      1	       47	  1	   80	  1.897
      1	       47	  1	   81	  2.774
      1	       47	  1	   82	  1.812
      1	       47	  1	   83	  2.682
      1	       47	  1	   84	  2.907
      1	       47	  1	   85	  3.347
      1	       47	  1	   86	  3.510
      1	       47	  1	   87	  3.566
      1	       47	  1	   88	  1.765
      1	       47	  1	   89	  2.388
      1	       47	  1	   90	  2.002
      1	       47	  1	   91	  3.114
      1	       47	  1	   92	  2.751
      1	       47	  1	   93	  3.512
      1	       47	  1	   94	  3.566
      1	       47	  1	   95	  3.550
      1	       47	  1	   96	  3.518
      1	       47	  1	   97	  3.561
      1	       47	  1	   98	  2.634
      1	       47	  1	   99	  3.607
      1	       48	  0	    0	  2.909
      1	       48	  0	    1	  3.496
      1	       48	  0	    2	  3.440
      1	       48	  0	    3	  3.764
      1	       48	  0	    4	  3.303
      1	       48	  0	    5	  3.319
      1	       48	  0	    6	  3.299
      1	       48	  0	    7	  3.484
      1	       48	  0	    8	  3.156
      1	       48	  0	    9	  3.392
      1	       48	  0	   10	  3.297
      1	       48	  0	   11	  3.417
      1	       48	  0	   12	  3.944
      1	       48	  0	   13	  3.222
      1	       48	  0	   14	  3.256
      1	       48	  0	   15	  3.375
      1	       48	  0	   16	  3.717
      1	       48	  0	   17	  3.331
      1	       48	  0	   18	  3.353
      1	       48	  0	   19	  3.243
      1	       48	  0	   20	  3.343
      1	       48	  0	   21	  3.473
      1	       48	  0	   22	  3.171
      1	       48	  0	   23	  3.333
      1	       48	  0	   24	  3.525
      1	       48	  0	   25	  3.355
      1	       48	  0	   26	  3.441
      1	       48	  0	   27	  3.219
      1	       48	  0	   28	  3.624
      1	       48	  0	   29	  3.144
      1	       48	  0	   30	  3.394
      1	       48	  0	   31	  3.338
      1	       48	  0	   32	  3.365
      1	       48	  0	   33	  3.492
      1	       48	  0	   34	  3.375
      1	       48	  0	   35	  3.182
      1	       48	  0	   36	  3.216
      1	       48	  0	   37	  3.338
      1	       48	  0	   38	  2.938
      1	       48	  0	   39	  3.780
      1	       48	  0	   40	  3.339
      1	       48	  0	   41	  3.181
      1	       48	  0	   42	  3.241
      1	       48	  0	   43	  3.598
      1	       48	  0	   44	  3.299
      1	       48	  0	   45	  3.417
      1	       48	  0	   46	  3.283
      1	       48	  0	   47	  3.779
      1	       48	  0	   48	  3.078
      1	       48	  0	   49	  3.340
      1	       48	  0	   50	  3.484
      1	       48	  0	   51	  3.385
      1	       48	  0	   52	  3.408
      1	       48	  0	   53	  3.320
      1	       48	  0	   54	  3.471
      1	       48	  0	   55	  3.345
      1	       48	  0	   56	  3.519
      1	       48	  0	   57	  3.244
      1	       48	  0	   58	  3.211
      1	       48	  0	   59	  3.269
      1	       48	  0	   60	  3.422
      1	       48	  0	   61	  3.259
      1	       48	  0	   62	  3.355
      1	       48	  0	   63	  3.823
      1	       48	  0	   64	  3.801
      1	       48	  0	   65	  3.530
      1	       48	  0	   66	  3.460
      1	       48	  0	   67	  3.461
      1	       48	  0	   68	  3.275
      1	       48	  0	   69	  3.517
      1	       48	  0	   70	  3.179
      1	       48	  0	   71	  3.149
      1	       48	  0	   72	  3.105
      1	       48	  0	   73	  3.416
      1	       48	  0	   74	  3.325
      1	       48	  0	   75	  3.517
      1	       48	  0	   76	  3.600
      1	       48	  0	   77	  3.232
      1	       48	  0	   78	  2.878
      1	       48	  0	   79	  3.454
      1	       48	  0	   80	  3.360
      1	       48	  0	   81	  3.889
      1	       48	  0	   82	  3.476
      1	       48	  0	   83	  3.431
      1	       48	  0	   84	  3.075
      1	       48	  0	   85	  3.220
      1	       48	  0	   86	  3.262
      1	       48	  0	   87	  3.304
      1	       48	  0	   88	  3.117
      1	       48	  0	   89	  3.336
      1	       48	  0	   90	  3.436
      1	       48	  0	   91	  3.720
      1	       48	  0	   92	  3.393
      1	       48	  0	   93	  3.293
      1	       48	  0	   94	  3.395
      1	       48	  0	   95	  3.113
      1	       48	  0	   96	  3.432
      1	       48	  0	   97	  3.167
      1	       48	  0	   98	  3.699
      1	       48	  0	   99	  3.389
      1	       48	  1	    0	  3.129
      1	       48	  1	    1	  3.530
      1	       48	  1	    2	  3.545
      1	       48	  1	    3	  3.739
      1	       48	  1	    4	  2.765
      1	       48	  1	    5	  3.407
      1	       48	  1	    6	  2.258
      1	       48	  1	    7	  3.316
      1	       48	  1	    8	  3.669
      1	       48	  1	    9	  3.033
      1	       48	  1	   10	  3.739
      1	       48	  1	   11	  2.786
      1	       48	  1	   12	  3.028
      1	       48	  1	   13	  2.579
      1	       48	  1	   14	  2.922
      1	       48	  1	   15	  2.752
      1	       48	  1	   16	  2.948
      1	       48	  1	   17	  2.309
      1	       48	  1	   18	  2.592
